,day,price,__row_index
1743,2023-08-12T15:00:00.000Z,1852.036445799,1743
1744,2023-08-12T16:00:00.000Z,1850.881330785,1744
1745,2023-08-12T17:00:00.000Z,1850.868299376,1745
1746,2023-08-12T18:00:00.000Z,1851.350242537,1746
1747,2023-08-12T19:00:00.000Z,1848.147894545,1747
1748,2023-08-12T20:00:00.000Z,1846.937094872,1748
1749,2023-08-12T21:00:00.000Z,1847.976205171,1749
1750,2023-08-12T22:00:00.000Z,1847.298599682,1750
1751,2023-08-12T23:00:00.000Z,1847.28698305,1751
1752,2023-08-13T00:00:00.000Z,1849.69498285,1752
1753,2023-08-13T01:00:00.000Z,1849.291990852,1753
1754,2023-08-13T02:00:00.000Z,1849.719348748,1754
1755,2023-08-13T03:00:00.000Z,1850.166936343,1755
1756,2023-08-13T04:00:00.000Z,1850.425936316,1756
1757,2023-08-13T05:00:00.000Z,1848.625925559,1757
1758,2023-08-13T06:00:00.000Z,1848.430813405,1758
1759,2023-08-13T07:00:00.000Z,1846.585779631,1759
1760,2023-08-13T08:00:00.000Z,1847.197592383,1760
1761,2023-08-13T09:00:00.000Z,1847.563201033,1761
1762,2023-08-13T10:00:00.000Z,1850.383258958,1762
1763,2023-08-13T11:00:00.000Z,1849.514095073,1763
1764,2023-08-13T12:00:00.000Z,1847.675907478,1764
1765,2023-08-13T13:00:00.000Z,1846.506653873,1765
1766,2023-08-13T14:00:00.000Z,1849.165491898,1766
1767,2023-08-13T15:00:00.000Z,1850.32155751,1767
1768,2023-08-13T16:00:00.000Z,1847.817261007,1768
1769,2023-08-13T17:00:00.000Z,1846.239510057,1769
1770,2023-08-13T18:00:00.000Z,1843.800074668,1770
1771,2023-08-13T19:00:00.000Z,1847.736517028,1771
1772,2023-08-13T20:00:00.000Z,1853.133295569,1772
1773,2023-08-13T21:00:00.000Z,1858.94331826,1773
1774,2023-08-13T22:00:00.000Z,1853.97175278,1774
1775,2023-08-13T23:00:00.000Z,1847.896810266,1775
1776,2023-08-14T00:00:00.000Z,1838.661020673,1776
1777,2023-08-14T01:00:00.000Z,1840.03915483,1777
1778,2023-08-14T02:00:00.000Z,1840.351598624,1778
1779,2023-08-14T03:00:00.000Z,1838.659345717,1779
1780,2023-08-14T04:00:00.000Z,1841.639606808,1780
1781,2023-08-14T05:00:00.000Z,1841.768635032,1781
1782,2023-08-14T06:00:00.000Z,1846.763052699,1782
1783,2023-08-14T07:00:00.000Z,1848.312986006,1783
1784,2023-08-14T08:00:00.000Z,1847.127984173,1784
1785,2023-08-14T09:00:00.000Z,1844.813206285,1785
1786,2023-08-14T10:00:00.000Z,1847.277043502,1786
1787,2023-08-14T11:00:00.000Z,1845.806519674,1787
1788,2023-08-14T12:00:00.000Z,1845.252100073,1788
1789,2023-08-14T13:00:00.000Z,1843.895349513,1789
1790,2023-08-14T14:00:00.000Z,1843.809681729,1790
1791,2023-08-14T15:00:00.000Z,1843.505868356,1791
1792,2023-08-14T16:00:00.000Z,1851.572545329,1792
1793,2023-08-14T17:00:00.000Z,1852.032890516,1793
1794,2023-08-14T18:00:00.000Z,1850.005267678,1794
1795,2023-08-14T19:00:00.000Z,1845.530308477,1795
1796,2023-08-14T20:00:00.000Z,1841.676270776,1796
1797,2023-08-14T21:00:00.000Z,1840.807487141,1797
1798,2023-08-14T22:00:00.000Z,1844.124547669,1798
1799,2023-08-14T23:00:00.000Z,1844.849918532,1799
1800,2023-08-15T00:00:00.000Z,1845.679153476,1800
1801,2023-08-15T01:00:00.000Z,1844.015697275,1801
1802,2023-08-15T02:00:00.000Z,1845.529294055,1802
1803,2023-08-15T03:00:00.000Z,1841.695658821,1803
1804,2023-08-15T04:00:00.000Z,1842.300094285,1804
1805,2023-08-15T05:00:00.000Z,1841.411687435,1805
1806,2023-08-15T06:00:00.000Z,1841.419919812,1806
1807,2023-08-15T07:00:00.000Z,1840.499105139,1807
1808,2023-08-15T08:00:00.000Z,1840.159364306,1808
1809,2023-08-15T09:00:00.000Z,1841.351707459,1809
1810,2023-08-15T10:00:00.000Z,1840.889285362,1810
1811,2023-08-15T11:00:00.000Z,1840.298159066,1811
1812,2023-08-15T12:00:00.000Z,1838.310160464,1812
1813,2023-08-15T13:00:00.000Z,1838.868403682,1813
1814,2023-08-15T14:00:00.000Z,1839.800815977,1814
1815,2023-08-15T15:00:00.000Z,1838.96741542,1815
1816,2023-08-15T16:00:00.000Z,1842.486544221,1816
1817,2023-08-15T17:00:00.000Z,1838.854777939,1817
1818,2023-08-15T18:00:00.000Z,1835.960377737,1818
1819,2023-08-15T19:00:00.000Z,1837.592990853,1819
1820,2023-08-15T20:00:00.000Z,1839.473497548,1820
1821,2023-08-15T21:00:00.000Z,1825.150782631,1821
1822,2023-08-15T22:00:00.000Z,1829.161113203,1822
1823,2023-08-15T23:00:00.000Z,1827.395732844,1823
1824,2023-08-16T00:00:00.000Z,1826.79978342,1824
1825,2023-08-16T01:00:00.000Z,1826.070434242,1825
1826,2023-08-16T02:00:00.000Z,1827.339845769,1826
1827,2023-08-16T03:00:00.000Z,1826.224963908,1827
1828,2023-08-16T04:00:00.000Z,1828.370295293,1828
1829,2023-08-16T05:00:00.000Z,1828.44170713,1829
1830,2023-08-16T06:00:00.000Z,1825.019196847,1830
1831,2023-08-16T07:00:00.000Z,1817.521911478,1831
1832,2023-08-16T08:00:00.000Z,1823.922614211,1832
1833,2023-08-16T09:00:00.000Z,1824.488000749,1833
1834,2023-08-16T10:00:00.000Z,1825.626996035,1834
1835,2023-08-16T11:00:00.000Z,1821.862630281,1835
1836,2023-08-16T12:00:00.000Z,1825.005289006,1836
1837,2023-08-16T13:00:00.000Z,1822.757063523,1837
1838,2023-08-16T14:00:00.000Z,1819.864598661,1838
1839,2023-08-16T15:00:00.000Z,1821.807612321,1839
1840,2023-08-16T16:00:00.000Z,1824.090331921,1840
1841,2023-08-16T17:00:00.000Z,1820.869288509,1841
1842,2023-08-16T18:00:00.000Z,1821.565709025,1842
1843,2023-08-16T19:00:00.000Z,1822.763130521,1843
1844,2023-08-16T20:00:00.000Z,1821.735008311,1844
1845,2023-08-16T21:00:00.000Z,1820.578765168,1845
1846,2023-08-16T22:00:00.000Z,1807.226121949,1846
1847,2023-08-16T23:00:00.000Z,1816.591026072,1847
1848,2023-08-17T00:00:00.000Z,1812.367107706,1848
1849,2023-08-17T01:00:00.000Z,1807.310442754,1849
1850,2023-08-17T02:00:00.000Z,1790.173287509,1850
1851,2023-08-17T03:00:00.000Z,1793.227791376,1851
1852,2023-08-17T04:00:00.000Z,1794.423662214,1852
1853,2023-08-17T05:00:00.000Z,1796.745235035,1853
1854,2023-08-17T06:00:00.000Z,1796.448267385,1854
1855,2023-08-17T07:00:00.000Z,1798.964723458,1855
1856,2023-08-17T08:00:00.000Z,1800.322670494,1856
1857,2023-08-17T09:00:00.000Z,1796.18867887,1857
1858,2023-08-17T10:00:00.000Z,1797.012175101,1858
1859,2023-08-17T11:00:00.000Z,1790.539525012,1859
1860,2023-08-17T12:00:00.000Z,1785.757778297,1860
1861,2023-08-17T13:00:00.000Z,1788.454905825,1861
1862,2023-08-17T14:00:00.000Z,1788.318503055,1862
1863,2023-08-17T15:00:00.000Z,1783.050522448,1863
1864,2023-08-17T16:00:00.000Z,1776.101138645,1864
1865,2023-08-17T17:00:00.000Z,1742.704546295,1865
1866,2023-08-17T18:00:00.000Z,1741.379393866,1866
1867,2023-08-17T19:00:00.000Z,1736.549709836,1867
1868,2023-08-17T20:00:00.000Z,1735.269018825,1868
1869,2023-08-17T21:00:00.000Z,1735.092690265,1869
1870,2023-08-17T22:00:00.000Z,1721.569069515,1870
1871,2023-08-17T23:00:00.000Z,1615.548776443,1871
1872,2023-08-18T00:00:00.000Z,1647.806613093,1872
1873,2023-08-18T01:00:00.000Z,1679.446332755,1873
1874,2023-08-18T02:00:00.000Z,1687.517755631,1874
1875,2023-08-18T03:00:00.000Z,1689.252440872,1875
1876,2023-08-18T04:00:00.000Z,1680.433654908,1876
1877,2023-08-18T05:00:00.000Z,1674.856590508,1877
1878,2023-08-18T06:00:00.000Z,1667.993260451,1878
1879,2023-08-18T07:00:00.000Z,1681.254952325,1879
1880,2023-08-18T08:00:00.000Z,1690.311577772,1880
1881,2023-08-18T09:00:00.000Z,1692.782863535,1881
1882,2023-08-18T10:00:00.000Z,1691.50510924,1882
1883,2023-08-18T11:00:00.000Z,1686.684252159,1883
1884,2023-08-18T12:00:00.000Z,1682.494131812,1884
1885,2023-08-18T13:00:00.000Z,1687.265039763,1885
1886,2023-08-18T14:00:00.000Z,1680.071319285,1886
1887,2023-08-18T15:00:00.000Z,1678.371149845,1887
1888,2023-08-18T16:00:00.000Z,1670.485233925,1888
1889,2023-08-18T17:00:00.000Z,1662.961915019,1889
1890,2023-08-18T18:00:00.000Z,1663.881215896,1890
1891,2023-08-18T19:00:00.000Z,1666.456926306,1891
1892,2023-08-18T20:00:00.000Z,1672.974359388,1892
1893,2023-08-18T21:00:00.000Z,1656.412875078,1893
1894,2023-08-18T22:00:00.000Z,1656.951644589,1894
1895,2023-08-18T23:00:00.000Z,1663.800558895,1895
1896,2023-08-19T00:00:00.000Z,1663.035687156,1896
1897,2023-08-19T01:00:00.000Z,1661.513788335,1897
1898,2023-08-19T02:00:00.000Z,1668.705036881,1898
1899,2023-08-19T03:00:00.000Z,1664.143621122,1899
1900,2023-08-19T04:00:00.000Z,1661.407990321,1900
1901,2023-08-19T05:00:00.000Z,1659.317489216,1901
1902,2023-08-19T06:00:00.000Z,1661.061898558,1902
1903,2023-08-19T07:00:00.000Z,1653.278364489,1903
1904,2023-08-19T08:00:00.000Z,1656.828273361,1904
1905,2023-08-19T09:00:00.000Z,1662.339943491,1905
1906,2023-08-19T10:00:00.000Z,1662.106311171,1906
1907,2023-08-19T11:00:00.000Z,1661.233985713,1907
1908,2023-08-19T12:00:00.000Z,1661.284646183,1908
1909,2023-08-19T13:00:00.000Z,1661.35818893,1909
1910,2023-08-19T14:00:00.000Z,1661.706945448,1910
1911,2023-08-19T15:00:00.000Z,1660.048077135,1911
1912,2023-08-19T16:00:00.000Z,1662.776854274,1912
1913,2023-08-19T17:00:00.000Z,1675.710478815,1913
1914,2023-08-19T18:00:00.000Z,1690.17822741,1914
1915,2023-08-19T19:00:00.000Z,1678.668689501,1915
1916,2023-08-19T20:00:00.000Z,1678.378351661,1916
1917,2023-08-19T21:00:00.000Z,1679.40146541,1917
1918,2023-08-19T22:00:00.000Z,1671.414024693,1918
1919,2023-08-19T23:00:00.000Z,1671.64076629,1919
1920,2023-08-20T00:00:00.000Z,1665.934953045,1920
1921,2023-08-20T01:00:00.000Z,1670.428671424,1921
1922,2023-08-20T02:00:00.000Z,1675.119279838,1922
1923,2023-08-20T03:00:00.000Z,1667.228521084,1923
1924,2023-08-20T04:00:00.000Z,1666.640199055,1924
1925,2023-08-20T05:00:00.000Z,1668.447992124,1925
1926,2023-08-20T06:00:00.000Z,1663.022474343,1926
1927,2023-08-20T07:00:00.000Z,1668.721792574,1927
1928,2023-08-20T08:00:00.000Z,1664.417590368,1928
1929,2023-08-20T09:00:00.000Z,1665.40640298,1929
1930,2023-08-20T10:00:00.000Z,1667.021872046,1930
1931,2023-08-20T11:00:00.000Z,1668.81913124,1931
1932,2023-08-20T12:00:00.000Z,1670.963723109,1932
1933,2023-08-20T13:00:00.000Z,1673.486728851,1933
1934,2023-08-20T14:00:00.000Z,1674.395946255,1934
1935,2023-08-20T15:00:00.000Z,1677.118135672,1935
1936,2023-08-20T16:00:00.000Z,1672.907349021,1936
1937,2023-08-20T17:00:00.000Z,1668.701036287,1937
1938,2023-08-20T18:00:00.000Z,1665.533654083,1938
1939,2023-08-20T19:00:00.000Z,1674.898727914,1939
1940,2023-08-20T20:00:00.000Z,1678.0727393,1940
1941,2023-08-20T21:00:00.000Z,1678.741721385,1941
1942,2023-08-20T22:00:00.000Z,1688.691880279,1942
1943,2023-08-20T23:00:00.000Z,1683.784427552,1943
1944,2023-08-21T00:00:00.000Z,1684.344496478,1944
1945,2023-08-21T01:00:00.000Z,1685.350608388,1945
1946,2023-08-21T02:00:00.000Z,1679.297831898,1946
1947,2023-08-21T03:00:00.000Z,1682.954667811,1947
1948,2023-08-21T04:00:00.000Z,1678.91636267,1948
1949,2023-08-21T05:00:00.000Z,1677.002553494,1949
1950,2023-08-21T06:00:00.000Z,1675.643611851,1950
1951,2023-08-21T07:00:00.000Z,1675.886004509,1951
1952,2023-08-21T08:00:00.000Z,1673.39490299,1952
1953,2023-08-21T09:00:00.000Z,1670.198312648,1953
1954,2023-08-21T10:00:00.000Z,1670.967394905,1954
1955,2023-08-21T11:00:00.000Z,1672.247866495,1955
1956,2023-08-21T12:00:00.000Z,1667.670336122,1956
1957,2023-08-21T13:00:00.000Z,1670.774717032,1957
1958,2023-08-21T14:00:00.000Z,1670.795533921,1958
1959,2023-08-21T15:00:00.000Z,1673.354145581,1959
1960,2023-08-21T16:00:00.000Z,1673.147494693,1960
1961,2023-08-21T17:00:00.000Z,1656.850348798,1961
1962,2023-08-21T18:00:00.000Z,1663.710988372,1962
1963,2023-08-21T19:00:00.000Z,1663.938845278,1963
1964,2023-08-21T20:00:00.000Z,1665.612450889,1964
1965,2023-08-21T21:00:00.000Z,1670.173592505,1965
1966,2023-08-21T22:00:00.000Z,1669.887496564,1966
1967,2023-08-21T23:00:00.000Z,1674.916925563,1967
1968,2023-08-22T00:00:00.000Z,1669.515093898,1968
1969,2023-08-22T01:00:00.000Z,1667.015182886,1969
1970,2023-08-22T02:00:00.000Z,1668.272598719,1970
1971,2023-08-22T03:00:00.000Z,1664.867381659,1971
1972,2023-08-22T04:00:00.000Z,1664.942818088,1972
1973,2023-08-22T05:00:00.000Z,1663.763565389,1973
1974,2023-08-22T06:00:00.000Z,1662.245819671,1974
1975,2023-08-22T07:00:00.000Z,1663.635385622,1975
1976,2023-08-22T08:00:00.000Z,1662.265474166,1976
1977,2023-08-22T09:00:00.000Z,1663.564369945,1977
1978,2023-08-22T10:00:00.000Z,1664.823247303,1978
1979,2023-08-22T11:00:00.000Z,1666.925867073,1979
1980,2023-08-22T12:00:00.000Z,1663.007373297,1980
1981,2023-08-22T13:00:00.000Z,1660.103048003,1981
1982,2023-08-22T14:00:00.000Z,1666.747806155,1982
1983,2023-08-22T15:00:00.000Z,1657.941409417,1983
1984,2023-08-22T16:00:00.000Z,1653.804747621,1984
1985,2023-08-22T17:00:00.000Z,1653.882485394,1985
1986,2023-08-22T18:00:00.000Z,1648.019118289,1986
1987,2023-08-22T19:00:00.000Z,1628.279281506,1987
1988,2023-08-22T20:00:00.000Z,1636.270138163,1988
1989,2023-08-22T21:00:00.000Z,1628.862172048,1989
1990,2023-08-22T22:00:00.000Z,1625.385600531,1990
1991,2023-08-22T23:00:00.000Z,1603.731078322,1991
1992,2023-08-23T00:00:00.000Z,1619.003376011,1992
1993,2023-08-23T01:00:00.000Z,1633.238245207,1993
1994,2023-08-23T02:00:00.000Z,1634.537574128,1994
1995,2023-08-23T03:00:00.000Z,1631.420546947,1995
1996,2023-08-23T04:00:00.000Z,1634.365586134,1996
1997,2023-08-23T05:00:00.000Z,1630.954422237,1997
1998,2023-08-23T06:00:00.000Z,1635.821932587,1998
1999,2023-08-23T07:00:00.000Z,1633.57832057,1999
2000,2023-08-23T08:00:00.000Z,1649.097124228,2000
2001,2023-08-23T09:00:00.000Z,1645.561012528,2001
2002,2023-08-23T10:00:00.000Z,1643.732600546,2002
2003,2023-08-23T11:00:00.000Z,1644.300957603,2003
2004,2023-08-23T12:00:00.000Z,1645.547892856,2004
2005,2023-08-23T13:00:00.000Z,1640.142801312,2005
2006,2023-08-23T14:00:00.000Z,1639.679551358,2006
2007,2023-08-23T15:00:00.000Z,1647.292667083,2007
2008,2023-08-23T16:00:00.000Z,1653.755981112,2008
2009,2023-08-23T17:00:00.000Z,1656.922503809,2009
2010,2023-08-23T18:00:00.000Z,1679.471103498,2010
2011,2023-08-23T19:00:00.000Z,1680.092599815,2011
2012,2023-08-23T20:00:00.000Z,1677.513667819,2012
2013,2023-08-23T21:00:00.000Z,1690.652618269,2013
2014,2023-08-23T22:00:00.000Z,1686.420771649,2014
2015,2023-08-23T23:00:00.000Z,1664.573840252,2015
2016,2023-08-24T00:00:00.000Z,1674.327616861,2016
2017,2023-08-24T01:00:00.000Z,1675.704835743,2017
2018,2023-08-24T02:00:00.000Z,1685.527653571,2018
2019,2023-08-24T03:00:00.000Z,1674.550992459,2019
2020,2023-08-24T04:00:00.000Z,1675.616665041,2020
2021,2023-08-24T05:00:00.000Z,1676.562274773,2021
2022,2023-08-24T06:00:00.000Z,1675.987244831,2022
2023,2023-08-24T07:00:00.000Z,1676.270560836,2023
2024,2023-08-24T08:00:00.000Z,1677.900806534,2024
2025,2023-08-24T09:00:00.000Z,1674.613555761,2025
2026,2023-08-24T10:00:00.000Z,1672.195037276,2026
2027,2023-08-24T11:00:00.000Z,1667.194646937,2027
2028,2023-08-24T12:00:00.000Z,1670.926554284,2028
2029,2023-08-24T13:00:00.000Z,1669.393487925,2029
2030,2023-08-24T14:00:00.000Z,1669.317003189,2030
2031,2023-08-24T15:00:00.000Z,1665.613953692,2031
2032,2023-08-24T16:00:00.000Z,1649.985856609,2032
2033,2023-08-24T17:00:00.000Z,1644.414349054,2033
2034,2023-08-24T18:00:00.000Z,1649.780774994,2034
2035,2023-08-24T19:00:00.000Z,1646.538446513,2035
2036,2023-08-24T20:00:00.000Z,1644.55934129,2036
2037,2023-08-24T21:00:00.000Z,1651.804694094,2037
2038,2023-08-24T22:00:00.000Z,1648.142155932,2038
2039,2023-08-24T23:00:00.000Z,1653.227626683,2039
2040,2023-08-25T00:00:00.000Z,1653.938418857,2040
2041,2023-08-25T01:00:00.000Z,1658.013348313,2041
2042,2023-08-25T02:00:00.000Z,1658.014257504,2042
2043,2023-08-25T03:00:00.000Z,1657.507120789,2043
2044,2023-08-25T04:00:00.000Z,1659.519319557,2044
2045,2023-08-25T05:00:00.000Z,1654.543790158,2045
2046,2023-08-25T06:00:00.000Z,1647.631628249,2046
2047,2023-08-25T07:00:00.000Z,1652.202951956,2047
2048,2023-08-25T08:00:00.000Z,1648.076525825,2048
2049,2023-08-25T09:00:00.000Z,1650.066117098,2049
2050,2023-08-25T10:00:00.000Z,1654.322828008,2050
2051,2023-08-25T11:00:00.000Z,1649.421286385,2051
2052,2023-08-25T12:00:00.000Z,1651.134405103,2052
2053,2023-08-25T13:00:00.000Z,1651.420941155,2053
2054,2023-08-25T14:00:00.000Z,1653.47284474,2054
2055,2023-08-25T15:00:00.000Z,1656.767371298,2055
2056,2023-08-25T16:00:00.000Z,1646.493563596,2056
2057,2023-08-25T17:00:00.000Z,1645.101629528,2057
2058,2023-08-25T18:00:00.000Z,1645.340369612,2058
2059,2023-08-25T19:00:00.000Z,1643.930556449,2059
2060,2023-08-25T20:00:00.000Z,1656.702748688,2060
2061,2023-08-25T21:00:00.000Z,1647.842274406,2061
2062,2023-08-25T22:00:00.000Z,1648.251999141,2062
2063,2023-08-25T23:00:00.000Z,1652.142529359,2063
2064,2023-08-26T00:00:00.000Z,1652.466946866,2064
2065,2023-08-26T01:00:00.000Z,1652.788806797,2065
2066,2023-08-26T02:00:00.000Z,1652.284469221,2066
2067,2023-08-26T03:00:00.000Z,1650.84781362,2067
2068,2023-08-26T04:00:00.000Z,1650.215401749,2068
2069,2023-08-26T05:00:00.000Z,1650.544404861,2069
2070,2023-08-26T06:00:00.000Z,1651.951925362,2070
2071,2023-08-26T07:00:00.000Z,1652.055811551,2071
2072,2023-08-26T08:00:00.000Z,1650.858925511,2072
2073,2023-08-26T09:00:00.000Z,1650.677712314,2073
2074,2023-08-26T10:00:00.000Z,1646.739078856,2074
2075,2023-08-26T11:00:00.000Z,1647.026909426,2075
2076,2023-08-26T12:00:00.000Z,1649.113966437,2076
2077,2023-08-26T13:00:00.000Z,1651.53169636,2077
2078,2023-08-26T14:00:00.000Z,1648.651897914,2078
2079,2023-08-26T15:00:00.000Z,1649.11405664,2079
2080,2023-08-26T16:00:00.000Z,1651.361008824,2080
2081,2023-08-26T17:00:00.000Z,1650.914911637,2081
2082,2023-08-26T18:00:00.000Z,1653.26880261,2082
2083,2023-08-26T19:00:00.000Z,1645.273140955,2083
2084,2023-08-26T20:00:00.000Z,1642.602591542,2084
2085,2023-08-26T21:00:00.000Z,1644.427905158,2085
2086,2023-08-26T22:00:00.000Z,1645.390907429,2086
2087,2023-08-26T23:00:00.000Z,1645.869982327,2087
2088,2023-08-27T00:00:00.000Z,1647.267528981,2088
2089,2023-08-27T01:00:00.000Z,1645.823145817,2089
2090,2023-08-27T02:00:00.000Z,1645.783443719,2090
2091,2023-08-27T03:00:00.000Z,1646.533501055,2091
2092,2023-08-27T04:00:00.000Z,1642.43337427,2092
2093,2023-08-27T05:00:00.000Z,1646.786266191,2093
2094,2023-08-27T06:00:00.000Z,1648.404022235,2094
2095,2023-08-27T07:00:00.000Z,1652.446406618,2095
2096,2023-08-27T08:00:00.000Z,1649.941203061,2096
2097,2023-08-27T09:00:00.000Z,1650.976331381,2097
2098,2023-08-27T10:00:00.000Z,1648.595978468,2098
2099,2023-08-27T11:00:00.000Z,1651.271679068,2099
2100,2023-08-27T12:00:00.000Z,1651.941105423,2100
2101,2023-08-27T13:00:00.000Z,1648.32710806,2101
2102,2023-08-27T14:00:00.000Z,1651.97356165,2102
2103,2023-08-27T15:00:00.000Z,1648.407819668,2103
2104,2023-08-27T16:00:00.000Z,1656.268179211,2104
2105,2023-08-27T17:00:00.000Z,1656.376319226,2105
2106,2023-08-27T18:00:00.000Z,1657.252844898,2106
2107,2023-08-27T19:00:00.000Z,1652.087317922,2107
2108,2023-08-27T20:00:00.000Z,1651.251570938,2108
2109,2023-08-27T21:00:00.000Z,1653.954316883,2109
2110,2023-08-27T22:00:00.000Z,1654.01357949,2110
2111,2023-08-27T23:00:00.000Z,1651.186039404,2111
2112,2023-08-28T00:00:00.000Z,1657.923378949,2112
2113,2023-08-28T01:00:00.000Z,1658.52855219,2113
2114,2023-08-28T02:00:00.000Z,1652.825510537,2114
2115,2023-08-28T03:00:00.000Z,1651.5971411,2115
2116,2023-08-28T04:00:00.000Z,1650.243985121,2116
2117,2023-08-28T05:00:00.000Z,1647.534321548,2117
2118,2023-08-28T06:00:00.000Z,1647.583763499,2118
2119,2023-08-28T07:00:00.000Z,1641.031365513,2119
2120,2023-08-28T08:00:00.000Z,1640.774408473,2120
2121,2023-08-28T09:00:00.000Z,1641.425263004,2121
2122,2023-08-28T10:00:00.000Z,1639.232019315,2122
2123,2023-08-28T11:00:00.000Z,1632.253331179,2123
2124,2023-08-28T12:00:00.000Z,1635.615190571,2124
2125,2023-08-28T13:00:00.000Z,1638.412117075,2125
2126,2023-08-28T14:00:00.000Z,1654.163802954,2126
2127,2023-08-28T15:00:00.000Z,1649.45368206,2127
2128,2023-08-28T16:00:00.000Z,1650.548105915,2128
2129,2023-08-28T17:00:00.000Z,1646.496103863,2129
2130,2023-08-28T18:00:00.000Z,1653.14577024,2130
2131,2023-08-28T19:00:00.000Z,1648.910643708,2131
2132,2023-08-28T20:00:00.000Z,1647.453307941,2132
2133,2023-08-28T21:00:00.000Z,1643.965583302,2133
2134,2023-08-28T22:00:00.000Z,1645.993932791,2134
2135,2023-08-28T23:00:00.000Z,1644.538141342,2135
2136,2023-08-29T00:00:00.000Z,1652.00836708,2136
2137,2023-08-29T01:00:00.000Z,1655.356300969,2137
2138,2023-08-29T02:00:00.000Z,1654.691931396,2138
2139,2023-08-29T03:00:00.000Z,1653.312539381,2139
2140,2023-08-29T04:00:00.000Z,1651.884666341,2140
2141,2023-08-29T05:00:00.000Z,1651.093359251,2141
2142,2023-08-29T06:00:00.000Z,1650.871432862,2142
2143,2023-08-29T07:00:00.000Z,1650.902200579,2143
2144,2023-08-29T08:00:00.000Z,1646.068144174,2144
2145,2023-08-29T09:00:00.000Z,1644.449309532,2145
2146,2023-08-29T10:00:00.000Z,1647.3149346,2146
2147,2023-08-29T11:00:00.000Z,1646.377904868,2147
2148,2023-08-29T12:00:00.000Z,1643.258568603,2148
2149,2023-08-29T13:00:00.000Z,1643.212850603,2149
2150,2023-08-29T14:00:00.000Z,1644.580469826,2150
2151,2023-08-29T15:00:00.000Z,1648.881185774,2151
2152,2023-08-29T16:00:00.000Z,1713.773573113,2152
2153,2023-08-29T17:00:00.000Z,1716.405063884,2153
2154,2023-08-29T18:00:00.000Z,1732.544300691,2154
2155,2023-08-29T19:00:00.000Z,1732.774380471,2155
2156,2023-08-29T20:00:00.000Z,1737.548236586,2156
2157,2023-08-29T21:00:00.000Z,1736.465376737,2157
2158,2023-08-29T22:00:00.000Z,1728.249943052,2158
2159,2023-08-29T23:00:00.000Z,1734.709766145,2159
2160,2023-08-30T00:00:00.000Z,1724.070131061,2160
2161,2023-08-30T01:00:00.000Z,1730.025423413,2161
2162,2023-08-30T02:00:00.000Z,1726.618965043,2162
2163,2023-08-30T03:00:00.000Z,1720.080010975,2163
2164,2023-08-30T04:00:00.000Z,1720.300841618,2164
2165,2023-08-30T05:00:00.000Z,1720.553506421,2165
2166,2023-08-30T06:00:00.000Z,1717.981670434,2166
2167,2023-08-30T07:00:00.000Z,1719.279429992,2167
2168,2023-08-30T08:00:00.000Z,1716.320864868,2168
2169,2023-08-30T09:00:00.000Z,1717.272964568,2169
2170,2023-08-30T10:00:00.000Z,1719.984655071,2170
2171,2023-08-30T11:00:00.000Z,1714.715647833,2171
2172,2023-08-30T12:00:00.000Z,1719.144857699,2172
2173,2023-08-30T13:00:00.000Z,1717.913776666,2173
2174,2023-08-30T14:00:00.000Z,1715.519793099,2174
2175,2023-08-30T15:00:00.000Z,1716.138194207,2175
2176,2023-08-30T16:00:00.000Z,1706.398193101,2176
2177,2023-08-30T17:00:00.000Z,1703.01702546,2177
2178,2023-08-30T18:00:00.000Z,1694.703774974,2178
2179,2023-08-30T19:00:00.000Z,1703.361933056,2179
2180,2023-08-30T20:00:00.000Z,1700.911882588,2180
2181,2023-08-30T21:00:00.000Z,1701.462918239,2181
2182,2023-08-30T22:00:00.000Z,1706.33396947,2182
2183,2023-08-30T23:00:00.000Z,1702.684425949,2183
2184,2023-08-31T00:00:00.000Z,1701.668725375,2184
2185,2023-08-31T01:00:00.000Z,1708.101211476,2185
2186,2023-08-31T02:00:00.000Z,1701.843681342,2186
2187,2023-08-31T03:00:00.000Z,1699.477751494,2187
2188,2023-08-31T04:00:00.000Z,1698.694075465,2188
2189,2023-08-31T05:00:00.000Z,1699.265051468,2189
2190,2023-08-31T06:00:00.000Z,1703.481042016,2190
2191,2023-08-31T07:00:00.000Z,1703.435208363,2191
2192,2023-08-31T08:00:00.000Z,1706.017040111,2192
2193,2023-08-31T09:00:00.000Z,1705.064664819,2193
2194,2023-08-31T10:00:00.000Z,1705.834975067,2194
2195,2023-08-31T11:00:00.000Z,1703.496423169,2195
2196,2023-08-31T12:00:00.000Z,1703.577298781,2196
2197,2023-08-31T13:00:00.000Z,1714.278010625,2197
2198,2023-08-31T14:00:00.000Z,1708.79791587,2198
2199,2023-08-31T15:00:00.000Z,1706.016238819,2199
2200,2023-08-31T16:00:00.000Z,1705.157400875,2200
2201,2023-08-31T17:00:00.000Z,1686.576126921,2201
2202,2023-08-31T18:00:00.000Z,1666.962999343,2202
2203,2023-08-31T19:00:00.000Z,1656.261027418,2203
2204,2023-08-31T20:00:00.000Z,1654.993041323,2204
2205,2023-08-31T21:00:00.000Z,1654.928783686,2205
2206,2023-08-31T22:00:00.000Z,1650.146729992,2206
2207,2023-08-31T23:00:00.000Z,1647.238041666,2207
2208,2023-09-01T00:00:00.000Z,1647.511528543,2208
